,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,seed,status,config_id,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9
79,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,1_2,1_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,98,7742.0,7840.0,90.94197,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,1234,success,79,max_pool_3x3,max_pool_3x3,max_pool_3x3
80,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,sep_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,7840.0,7938.0,92.62821,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,1234,success,80,max_pool_3x3,max_pool_3x3,max_pool_3x3
81,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,0_1,0_1,2_4,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,7938.0,8036.0,92.72988,max_pool_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,1234,success,81,max_pool_3x3,max_pool_3x3,max_pool_3x3
82,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,skip_connect,98,8036.0,8134.0,92.67651,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,82,max_pool_3x3,dil_conv_3x3,max_pool_3x3
83,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,98,8134.0,8232.0,92.52477,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,83,max_pool_3x3,max_pool_3x3,max_pool_3x3
84,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,0_1,0_1,2_4,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,98,8232.0,8330.0,92.19224,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,dil_conv_3x3,1234,success,84,max_pool_3x3,max_pool_3x3,max_pool_3x3
85,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,98,8330.0,8428.0,92.76112,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,85,max_pool_3x3,skip_connect,max_pool_3x3
86,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,sep_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,8428.0,8526.0,92.974045,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,1234,success,86,dil_conv_5x5,max_pool_3x3,max_pool_3x3
87,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,1_2,1_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,8526.0,8624.0,91.01162,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,1234,success,87,max_pool_3x3,max_pool_3x3,max_pool_3x3
88,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,dil_conv_3x3,sep_conv_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,98,8624.0,8722.0,93.12826,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,1234,success,88,dil_conv_5x5,max_pool_3x3,max_pool_3x3
89,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,0_1,0_1,2_4,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,8722.0,8820.0,92.689476,max_pool_3x3,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,1234,success,89,max_pool_3x3,max_pool_3x3,max_pool_3x3
90,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,8820.0,8918.0,92.97038,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,1234,success,90,avg_pool_3x3,max_pool_3x3,max_pool_3x3
91,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,98,8918.0,9016.0,92.807655,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,91,dil_conv_5x5,max_pool_3x3,max_pool_3x3
92,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,1_2,1_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,98,9016.0,9114.0,91.36103,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,1234,success,92,max_pool_3x3,max_pool_3x3,max_pool_3x3
93,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,1_2,1_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,98,9114.0,9212.0,91.33543,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,1234,success,93,max_pool_3x3,max_pool_3x3,max_pool_3x3
94,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,0_1,0_1,2_4,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,98,9212.0,9310.0,92.45328,max_pool_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_3x3,1234,success,94,max_pool_3x3,max_pool_3x3,max_pool_3x3
95,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,98,9310.0,9408.0,93.02327,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,95,max_pool_3x3,sep_conv_5x5,max_pool_3x3
96,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,9408.0,9506.0,92.90139,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,1234,success,96,avg_pool_3x3,max_pool_3x3,max_pool_3x3
97,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,1_2,1_3,2_3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,skip_connect,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,98,9506.0,9604.0,92.12197,max_pool_3x3,skip_connect,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,1234,success,97,max_pool_3x3,max_pool_3x3,max_pool_3x3
98,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,98,9604.0,9702.0,92.80902,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,98,max_pool_3x3,sep_conv_3x3,max_pool_3x3
99,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,0_1,0_1,2_4,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,98,9702.0,9800.0,92.76481,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,1234,success,99,max_pool_3x3,max_pool_3x3,max_pool_3x3
100,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,98,9800.0,9898.0,92.8926,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,100,max_pool_3x3,dil_conv_5x5,max_pool_3x3
101,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,9898.0,9996.0,92.76543,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,101,max_pool_3x3,skip_connect,max_pool_3x3
0,sep_conv_3x3,skip_connect,sep_conv_3x3,dil_conv_5x5,1_2,1_3,0_3,0_1,0_1,2_3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,max_pool_3x3,98,0.0,98.0,94.20369,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,2025,success,0,max_pool_3x3,max_pool_3x3,max_pool_3x3
1,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,98.0,196.0,92.151,skip_connect,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,1,max_pool_3x3,sep_conv_5x5,avg_pool_3x3
2,skip_connect,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,1_2,0_3,2_3,0_1,0_2,2_4,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,196.0,294.0,93.087296,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,dil_conv_3x3,dil_conv_5x5,2025,success,2,max_pool_3x3,dil_conv_5x5,max_pool_3x3
3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,1_2,2_3,3_4,0_1,0_2,1_4,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,294.0,392.0,90.76786,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3
4,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,392.0,490.0,91.54717,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,4,max_pool_3x3,avg_pool_3x3,dil_conv_3x3
5,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,490.0,588.0,91.840614,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,5,max_pool_3x3,dil_conv_5x5,dil_conv_3x3
6,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,588.0,686.0,92.31501,skip_connect,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,6,max_pool_3x3,dil_conv_3x3,sep_conv_5x5
7,skip_connect,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,1_2,0_3,2_3,0_1,0_2,2_4,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,686.0,784.0,92.99755,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,dil_conv_3x3,dil_conv_5x5,2025,success,7,max_pool_3x3,avg_pool_3x3,max_pool_3x3
8,sep_conv_5x5,dil_conv_5x5,sep_conv_5x5,dil_conv_5x5,0_1,1_2,1_4,0_1,0_2,1_4,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,784.0,882.0,92.90924,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,2025,success,8,sep_conv_5x5,skip_connect,max_pool_3x3
9,skip_connect,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,1_2,0_3,2_3,0_1,0_2,2_4,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,98,882.0,980.0,92.83415,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,sep_conv_3x3,sep_conv_5x5,2025,success,9,max_pool_3x3,sep_conv_3x3,max_pool_3x3
10,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,980.0,1078.0,92.21848,skip_connect,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,10,max_pool_3x3,dil_conv_3x3,sep_conv_3x3
11,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,1078.0,1176.0,92.1985,skip_connect,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,11,max_pool_3x3,sep_conv_5x5,dil_conv_3x3
12,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,1_2,2_3,3_4,0_1,0_2,1_4,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,1176.0,1274.0,91.22001,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,12,avg_pool_3x3,sep_conv_5x5,max_pool_3x3
13,sep_conv_3x3,skip_connect,avg_pool_3x3,sep_conv_5x5,0_1,0_1,0_2,1_2,1_2,1_4,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,1274.0,1372.0,93.89389,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,2025,success,13,max_pool_3x3,sep_conv_5x5,max_pool_3x3
14,sep_conv_3x3,skip_connect,avg_pool_3x3,sep_conv_5x5,0_1,0_1,0_2,1_2,1_2,1_4,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,1372.0,1470.0,93.3518,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,2025,success,14,max_pool_3x3,skip_connect,max_pool_3x3
15,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,1470.0,1568.0,92.0046,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,15,max_pool_3x3,dil_conv_3x3,sep_conv_5x5
16,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,0_1,0_1,1_4,0_1,1_2,0_3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,1568.0,1666.0,91.968216,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,16,max_pool_3x3,skip_connect,sep_conv_5x5
17,skip_connect,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,1_2,0_3,2_3,0_1,0_2,2_4,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,98,1666.0,1764.0,92.82722,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,sep_conv_3x3,sep_conv_5x5,2025,success,17,max_pool_3x3,dil_conv_5x5,max_pool_3x3
