,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,seed,status,config_id
43,sep_conv_3x3,0_1,dil_conv_5x5,1_2,0_3,sep_conv_5x5,0_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,max_pool_3x3,98,4214.0,4312.0,93.12012,max_pool_3x3,skip_connect,avg_pool_3x3,skip_connect,skip_connect,dil_conv_3x3,sep_conv_5x5,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,43
44,dil_conv_3x3,1_3,dil_conv_5x5,1_2,0_3,dil_conv_3x3,0_2,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,1_2,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,4312.0,4410.0,92.37234,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,44
45,sep_conv_3x3,0_4,max_pool_3x3,0_1,0_4,max_pool_3x3,0_2,0_2,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,0_2,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4410.0,4508.0,92.47233,max_pool_3x3,sep_conv_3x3,skip_connect,skip_connect,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,45
46,dil_conv_3x3,1_3,sep_conv_3x3,2_3,0_3,max_pool_3x3,0_2,2_3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,0_1,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,98,4508.0,4606.0,92.59665,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,46
47,dil_conv_5x5,1_2,dil_conv_5x5,2_3,1_3,max_pool_3x3,1_2,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,0_2,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,4606.0,4704.0,92.445755,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,dil_conv_5x5,42,success,47
48,dil_conv_3x3,1_3,dil_conv_5x5,0_3,0_2,max_pool_3x3,1_2,2_3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,0_1,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,dil_conv_3x3,98,4704.0,4802.0,92.80878,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,42,success,48
49,sep_conv_3x3,1_4,sep_conv_3x3,0_1,2_4,dil_conv_5x5,1_2,0_2,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,sep_conv_3x3,0_2,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,98,4802.0,4900.0,92.82468,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,42,success,49
50,max_pool_3x3,2_3,avg_pool_3x3,1_2,2_3,dil_conv_3x3,1_2,0_2,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,0_1,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,98,4900.0,4998.0,92.16531,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,skip_connect,42,success,50
51,avg_pool_3x3,2_3,sep_conv_3x3,0_1,3_4,max_pool_3x3,1_2,0_1,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,0_2,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,98,4998.0,5096.0,91.389694,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,42,success,51
52,sep_conv_5x5,0_2,avg_pool_3x3,1_3,0_1,sep_conv_3x3,0_2,0_1,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,98,5096.0,5194.0,93.391396,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,42,success,52
53,avg_pool_3x3,1_4,sep_conv_5x5,0_2,1_3,max_pool_3x3,0_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,0_2,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,dil_conv_5x5,sep_conv_3x3,98,5194.0,5292.0,92.80579,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,53
54,max_pool_3x3,0_1,dil_conv_3x3,0_3,1_3,max_pool_3x3,0_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,0_2,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,98,5292.0,5390.0,92.71723,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,54
55,sep_conv_5x5,2_3,sep_conv_3x3,1_3,3_4,sep_conv_3x3,0_2,0_1,dil_conv_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_1,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,5390.0,5488.0,92.98861,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,42,success,55
56,avg_pool_3x3,3_4,dil_conv_5x5,0_3,2_4,max_pool_3x3,1_2,2_3,sep_conv_5x5,skip_connect,sep_conv_5x5,skip_connect,skip_connect,sep_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,98,5488.0,5586.0,92.74624,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,42,success,56
57,sep_conv_3x3,1_2,max_pool_3x3,0_2,0_4,max_pool_3x3,0_2,0_3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,sep_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,98,5586.0,5684.0,92.541115,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,42,success,57
58,max_pool_3x3,1_2,max_pool_3x3,2_3,0_3,max_pool_3x3,0_2,1_3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0_1,skip_connect,max_pool_3x3,dil_conv_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,98,5684.0,5782.0,92.268105,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,42,success,58
59,skip_connect,0_2,dil_conv_3x3,0_1,2_3,avg_pool_3x3,0_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,1_2,max_pool_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,98,5782.0,5880.0,92.40766,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,59
60,skip_connect,0_1,sep_conv_3x3,0_2,0_3,max_pool_3x3,1_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,98,5880.0,5978.0,92.66615,dil_conv_5x5,sep_conv_5x5,sep_conv_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,42,success,60
61,max_pool_3x3,0_4,max_pool_3x3,0_2,3_4,max_pool_3x3,0_2,2_3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_3x3,1_2,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,5978.0,6076.0,90.47437,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,61
62,dil_conv_3x3,2_3,skip_connect,0_3,2_4,max_pool_3x3,1_2,2_3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,0_1,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,sep_conv_5x5,98,6076.0,6174.0,93.025665,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,42,success,62
63,dil_conv_3x3,0_3,avg_pool_3x3,2_3,1_3,max_pool_3x3,0_2,0_2,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_1,avg_pool_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,98,6174.0,6272.0,92.49023,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,63
64,dil_conv_3x3,1_4,sep_conv_3x3,0_3,0_2,max_pool_3x3,0_2,0_2,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,skip_connect,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,98,6272.0,6370.0,93.66435,dil_conv_5x5,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,64
65,sep_conv_3x3,0_2,max_pool_3x3,1_3,3_4,dil_conv_3x3,0_2,0_1,dil_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,98,6370.0,6468.0,93.07687,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,42,success,65
66,skip_connect,3_4,dil_conv_3x3,0_3,2_3,max_pool_3x3,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,sep_conv_5x5,skip_connect,98,6468.0,6566.0,92.5103,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,66
67,sep_conv_5x5,1_2,sep_conv_3x3,0_3,0_3,max_pool_3x3,1_2,0_1,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0_1,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,98,6566.0,6664.0,92.98249,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,42,success,67
68,dil_conv_5x5,1_3,sep_conv_3x3,1_3,2_3,dil_conv_5x5,0_2,1_2,dil_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,skip_connect,1_2,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,6664.0,6762.0,92.37588,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,42,success,68
69,sep_conv_3x3,1_2,sep_conv_5x5,2_3,3_4,max_pool_3x3,0_2,0_3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,skip_connect,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_3x3,skip_connect,98,6762.0,6860.0,93.23419,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,42,success,69
70,dil_conv_3x3,0_3,skip_connect,2_3,3_4,max_pool_3x3,1_2,0_2,dil_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,1_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,6860.0,6958.0,91.87147,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,42,success,70
71,sep_conv_5x5,1_4,sep_conv_5x5,0_2,0_4,max_pool_3x3,0_2,1_2,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,avg_pool_3x3,dil_conv_3x3,0_1,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,98,6958.0,7056.0,93.09637,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,71
72,dil_conv_5x5,0_1,dil_conv_5x5,0_1,1_3,max_pool_3x3,1_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,0_1,skip_connect,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,sep_conv_5x5,98,7056.0,7154.0,92.09259,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,42,success,72
73,skip_connect,0_4,dil_conv_3x3,1_3,2_4,dil_conv_5x5,1_2,2_3,skip_connect,skip_connect,max_pool_3x3,skip_connect,avg_pool_3x3,dil_conv_3x3,1_2,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,98,7154.0,7252.0,91.79051,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,42,success,73
74,dil_conv_5x5,3_4,max_pool_3x3,0_2,0_2,max_pool_3x3,0_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,0_1,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,98,7252.0,7350.0,92.67447,skip_connect,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,74
75,dil_conv_3x3,1_3,avg_pool_3x3,0_2,2_3,max_pool_3x3,0_2,1_2,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,0_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,7350.0,7448.0,92.63226,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,skip_connect,dil_conv_3x3,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,75
76,skip_connect,0_2,dil_conv_5x5,2_3,3_4,max_pool_3x3,1_2,2_3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,1_2,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,98,7448.0,7546.0,92.13502,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,42,success,76
77,max_pool_3x3,0_3,sep_conv_5x5,2_3,2_3,max_pool_3x3,0_2,1_3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,1_2,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,sep_conv_3x3,98,7546.0,7644.0,91.28258,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,77
78,sep_conv_3x3,0_2,skip_connect,1_3,0_1,avg_pool_3x3,1_2,0_1,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_1,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,98,7644.0,7742.0,92.95648,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,42,success,78
79,avg_pool_3x3,0_1,sep_conv_3x3,0_3,0_4,max_pool_3x3,1_2,1_2,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,1_2,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,7742.0,7840.0,92.00497,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,42,success,79
80,skip_connect,0_2,avg_pool_3x3,2_3,3_4,max_pool_3x3,1_2,0_1,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_1,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,98,7840.0,7938.0,92.78619,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,42,success,80
81,sep_conv_3x3,0_2,sep_conv_5x5,0_2,0_3,max_pool_3x3,1_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,98,7938.0,8036.0,93.010544,avg_pool_3x3,dil_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,42,success,81
82,sep_conv_5x5,3_4,max_pool_3x3,1_2,0_1,dil_conv_5x5,1_2,2_3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,dil_conv_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,98,8036.0,8134.0,92.332726,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,42,success,82
83,dil_conv_3x3,3_4,skip_connect,2_3,2_4,max_pool_3x3,1_2,0_3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,0_1,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,98,8134.0,8232.0,91.9472,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,42,success,83
